Wind 2013,Wind 2015,Wind 2016,"Wind 2030, TU EEG, ""Stromzukunft""",WEB 2015 Umgebung Wien,Hochrechnung Ueberschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
0.1122755,0.5060818,0.459506,4.551137709,0.181956,0,1280.194,2013.615,485,258
0.096227,0.7028393,0.2728983,4.323471368,0.501927,0,1545.394,2109.101,599,266
0.065903,0.8339463,0.179177,4.165856207,1.661784,0,1908.272,2078.024,785,675
0.0752258,1.1337843,0.1002888,4.165856207,1.386147,0,2095.809,2116.655,1091,1292
0.1252453,1.363908,0.0442845,4.216205494,1.876533,0.1,2032.405,2261.399,1039,1548
0.138451,1.452339,0.0382648,4.080481335,2.145627,0.6,1721.812,2090.483,1245,1622
0.092149,1.5941855,0.061569,3.419373307,2.216121,1.8,1501.203,1855.923,1331,1716
0.083985,1.6701493,0.1313758,3.250812645,2.888463,3.1,1482.497,1561.668,1195,1731
0.128058,1.7726728,0.278405,3.351511219,2.438661,4,1550.475,1465.515,1207,1528
0.1183845,1.7944358,0.6014985,2.896178538,2.643957,4.7,1181.738,1455.148,1088,1070
0.0802398,1.7728235,0.9449288,2.274474304,2.67006,5.1,817.62,1492.305,1136,821
0.0560563,1.7243948,1.138637,2.09277905,2.334861,4.6,708.997,1442.92,1118,703
0.050338,1.7207933,1.2158708,2.221935917,2.24925,3.8,720.177,1372.806,1293,654
0.0540795,1.7187205,1.5135763,2.011782369,2.133495,3.4,666.36,1191.577,1387,666
0.0409478,1.7027445,1.720121,2.145317437,1.537149,3,710.067,1035.669,1344,594
0.0344273,1.6700905,1.6013765,2.305121698,1.809381,3.5,600.867,986.463,1129,429
0.0544548,1.6752713,1.5836925,2.548111731,1.823064,5,575.154,843.458,889,369
0.0575328,1.6559905,1.621933,2.950906025,2.039562,7.2,772.339,709.562,731,475
0.028438,1.659601,1.4369763,3.338376626,1.723401,8.4,793.061,720.133,621,595
0.0067148,1.5499808,0.9686698,3.417184207,1.255557,8.1,651.508,818.718,601,885
0.0057868,1.5050648,0.3795613,4.1877472,0.787431,7.5,543.703,974.4,520,1032
0.0053263,1.5216618,0.137668,4.524868515,1.40649,6.8,307.388,1067.215,420,1082
0.007556,1.460266,0.1283773,4.288445774,1.200369,5.9,118.533,1155.773,333,988
0.0074735,1.5609528,0.2190098,3.857193186,0.913668,4.6,37.893,1255.462,436,730
0.0101695,1.6264465,0.2481345,2.716672384,1.393518,3.7,25.946,1344.72,882,746
0.0163603,1.3957128,0.2940975,2.24382691,1.214328,0.7,108.65,1573.051,1292,842
0.051404,1.2869058,0.4185448,2.180343031,1.584738,0,331.397,1637.754,1431,975
0.085385,1.4890043,0.4628938,1.57177339,0.836967,3.5,547.129,1640.128,1635,907
0.1287608,1.5503835,0.439343,1.263110369,0.955479,3.3,655.488,1481.613,1461,1071
0.2151938,1.559607,0.4680408,0.869072476,1.452039,2.3,844.462,1205.891,1661,1279
0.2798575,1.4834835,0.5027688,0.536329362,1.027677,1.9,1083.726,1080.965,1778,1302
0.3851058,1.4496185,0.5344485,0.326175814,0.722148,1.8,1131.854,1025.646,1690,962
0.3817095,1.47137,0.5317923,0.306473921,1.024926,2.4,1357.383,890.634,1747,669
0.3192333,1.4402053,0.6464873,0.315230322,0.860316,2.5,1532.415,813.605,1833,710
0.4861993,1.4225365,0.5971283,0.407172494,0.888942,2.5,1633.035,761.25,2014,834
0.5494108,1.345818,0.5362148,0.547274854,1.414419,2.2,1683.933,682.7,2069,882
0.4957845,1.3663618,0.5553755,0.580111348,1.285254,1.4,1762.198,703.337,2102,1228
0.4718815,1.3773258,0.5152828,0.693944522,1.226373,1.5,1596.2,778.066,2212,575
0.3734263,1.344789,0.3993665,0.785886695,1.189941,1.6,1417.7,745.038,2326,825
0.2995805,1.340611,0.2236968,0.571354947,0.920712,1.9,1221.491,624.355,2150,1123
0.2801093,1.3026435,0.1368603,0.645784327,0.811734,3.7,1045.134,642.713,2261,1205
0.313507,1.2383513,0.1524613,1.149277203,0.980847,5.3,853.127,704.916,2392,2328
0.3331108,1.1067705,0.1951045,1.488587609,1.12476,6.6,687.765,810.748,2474,2395
0.4099295,1.0114993,0.203334,1.617744476,1.025568,7.4,375.436,969.233,2523,2161
0.4927948,0.870588,0.1785055,1.460129316,1.021539,5.9,222.994,1151.904,2529,1666
0.5352475,0.6915795,0.157913,1.79287243,0.636813,3.5,151.766,1391.893,2532,1368
0.6030185,0.5482828,0.1115688,1.56958429,0.444207,1.3,129.875,1579.238,2499,934
0.7443138,0.4675778,0.0740718,1.595853483,0.232524,0,181.336,1759.447,2453,590
0.7935725,0.397989,0.0504468,1.803817931,0.103353,0,297.744,1899.494,2378,561
0.8000275,0.393672,0.0475023,2.09058995,0.088998,0,461.871,1997.688,2316,947
0.8451633,0.246103,0.0527483,2.451791358,0.069105,0,403.759,2017.995,2383,1706
0.8777525,0.1588055,0.0869435,2.823938258,0.004863,0,284.378,1993.659,2384,2592
0.8828543,0.1334975,0.1553445,2.876476645,0,0,261.829,1933.216,2283,2642
0.8255933,0.1446693,0.2259463,2.598461018,0.000207,0,262.907,1708.41,2126,2626
0.817799,0.130873,0.3330803,2.563435432,0.005796,0,217.539,1524.056,1789,2643
0.8350748,0.069436,0.422793,2.883043946,0,0,182.123,1468.258,1618,2740
0.8128173,0.0240348,0.5449433,3.152303172,0,0,184.885,1331.637,1700,2769
0.799886,0.0134008,0.6554073,3.66236334,0,0,163.392,1373.347,1720,2376
0.7169538,0.0171995,0.7697685,3.723658128,0,0,205.459,1418.831,1633,1930
0.6531613,0.0192778,0.8820515,3.469722594,0,0,236.341,1524.093,1661,1809
0.680882,0.0239958,0.8084365,3.795898408,0,0,253.783,1586.457,1621,1873
0.6310328,0.045685,0.9089763,3.717090827,0,0,321.073,1739.105,1401,2080
0.616216,0.1210628,1.0489708,3.809033,0,0,399.147,1818.88,1223,2024
0.567534,0.2145363,1.0730225,4.152721615,0.0015,0,352.344,1766.803,838,1921
0.4796098,0.203737,1.143695,5.194732935,0.305283,0,302.933,1642.833,710,2104
0.5149045,0.353007,1.251303,6.451276013,1.205772,2.9,369.612,1550.422,691,2327
0.4440575,0.56104,1.4452163,6.322119146,2.085348,7.2,622.424,1603.492,779,1922
0.37179,0.5585455,1.625981,5.691658511,2.48997,8.9,975.736,1638.782,718,1475
0.3896363,0.4444508,1.8289125,5.439912077,2.306211,7.8,1334.947,1652.231,646,1129
0.417305,0.47409,1.9414543,5.632552824,2.219214,5.4,1714.364,1690.66,603,505
0.4266195,0.5120775,1.8010955,6.282715351,2.657796,2.5,2138.182,1693.277,412,281
0.4284308,0.4720848,1.6242433,5.621607332,1.537395,0,2232.353,1741.906,274,426
0.404575,0.542007,1.6365888,4.684672776,1.027554,0,2198.951,1763.053,181,922
0.4348118,0.52558,1.5784228,4.218394594,0.797427,0,2179.459,1663.797,122,1927
0.4548998,0.3539033,1.5068093,3.572610268,0.437994,0,2183.174,1558.277,80,2535
0.4171613,0.1723065,1.6404925,3.699578034,0.37656,0,2136.471,1413.552,106,2625
0.354298,0.0843485,1.8706205,3.401860505,0.13026,0,2065.135,1301.17,240,2687
0.2780045,0.0810945,1.927436,2.149695637,0.05622,0,1833.172,1135.652,297,2558
0.200979,0.0731735,1.8087883,1.681228355,0.011952,0,1696.778,1096.4,386,1779
0.1821685,0.0516613,1.888207,1.64182457,0,0,1472.394,1108.059,478,1993
0.1512188,0.0602925,1.8343435,1.803817931,0.0045,0,1379.367,1048.974,568,2335
0.1313355,0.0891688,1.619747,1.79068333,0.336888,0,1376.75,1010.914,764,2098
0.1046735,0.117927,1.4961863,2.200044924,1.28247,0,1494.38,1000.67,787,2600
0.0722055,0.2465998,1.4903513,2.219746817,1.256823,0,1537.297,995.484,847,2831
0.0421205,0.439279,1.3116778,2.644432104,1.153875,0,1778.73,1001.745,867,2929
0.024603,0.5841363,1.1329848,2.953095125,0.806937,0,1891.014,1071.771,979,2906
0.017348,0.620189,1.0932318,3.769629214,1.080507,0,1682.922,1051.686,1003,2912
0.0147308,0.510486,1.1566695,3.274892738,1.66644,0,1520.356,906.02,996,2910
0.0067358,0.4532595,1.1253655,3.4368861,1.610601,0.5,1356.47,795.476,1159,2912
0.0071728,0.6365285,1.0457835,3.298972832,1.442742,3.2,1237.855,690.062,1514,2897
0.0077975,0.6541115,1.05501,3.005633512,1.154235,5.1,1310.272,594.542,1883,2875
0.0099283,0.5992383,1.1097883,2.929015032,1.14597,5.6,800.659,539.207,2432,2777
0.0179988,0.590728,1.0470383,3.115088486,0.65679,5.1,470.731,444.051,2609,2479
0.0283353,0.4763998,0.9871575,3.14135768,0.953172,3,210.518,421.467,2661,2710
0.0397665,0.3663363,0.9854373,2.156262938,0.941805,0.4,157.736,387.883,2722,2826
0.0642428,0.3018138,0.931539,2.889611246,1.223853,0,270.749,435.347,2681,2709
0.0971205,0.3702328,1.0153158,2.254772411,1.296318,0,793.977,490.258,2609,2396
0.175838,0.4183115,1.0876688,1.904516504,1.664979,0,1528.111,504.967,2499,1875
0.2243458,0.4722325,1.212634,2.005215078,1.509648,0,2169.145,475.156,2279,1704
0.1608668,0.3995973,1.1930388,1.841032616,0.964689,0,2395.266,338.04,2102,1178
0.149888,0.3337073,1.071511,1.753468644,0.400143,0,2352.566,244.063,2169,939
0.1367958,0.1937755,1.0252505,2.324823591,0.406518,0,2187.494,191.127,2204,594
0.09956,0.0643873,0.9178588,2.675079498,0.207717,0,2191.007,182.169,2278,319
0.1496628,0.0229263,0.8035943,2.353281885,0.006546,0,1656.253,237.27,2274,144
0.2131885,0.0129665,0.7904698,2.808614566,0.017277,0,1250.526,295.827,2300,211
0.2797818,0.01287,0.8413878,2.996877111,0,0,1658.375,410.854,2039,888
0.3855413,0.0269108,0.9135568,2.856774752,0,0,1128.447,737.327,1891,1734
0.3574583,0.0956803,0.7508385,2.782345372,0,0,1258.667,1022.578,1553,2172
0.2669163,0.319395,0.8018268,2.756076179,0,0,1694.821,1389.499,2008,2420
0.2558168,0.5530233,0.8958883,2.587515526,0.000207,0,1813.583,1568.48,2149,2330
0.2229645,0.5659778,0.8060245,2.408009372,0.003933,0,1850.646,1701.928,1871,2078
0.20104,0.4488328,0.8558638,2.771399871,0.10494,0,1771.109,1557.928,2022,1940
0.2007668,0.2922315,0.9371358,2.561246332,0.14088,0.1,1486.934,1528.908,2248,1828
0.2342443,0.2564568,0.909668,2.493384244,0.000483,1.6,1527.954,1709.739,2468,1580
0.2597685,0.4128218,1.0584805,2.559057232,0,3,1562.246,1957.085,2493,1724
0.3308038,0.4911138,1.3428528,1.65058097,0,4.4,1661.553,2063.257,2420,1757
0.3841905,0.3548013,0.706227,1.083604215,0.009,3.7,1836.194,1819.812,2442,1803
0.4097663,0.2481225,0.4486698,1.162411795,1.14063,2.1,2211.775,1753.283,2430,2080
0.4226215,0.2058995,0.4122148,1.372565343,0.345936,0,2063.231,1604.092,2209,2422
0.41948,0.1033723,0.372034,1.589286183,0.006555,0,1391.012,1448.947,2306,2432
0.4594888,0.1189743,0.2746145,1.464507516,0.000414,0,893.719,1270.106,2218,2521
0.4254673,0.186303,0.2282735,1.630879069,0.012312,0,702.918,1253.664,2020,2542
0.4673095,0.2003628,0.179902,1.740334043,0.032583,0,489.794,1193.334,2339,2400
0.4929453,0.1864768,0.1082065,1.510478602,0.139215,0,415.915,1090.96,2198,2297
0.5087103,0.1831833,0.0404805,2.145317437,0.224691,0,400.883,1077.002,2053,1878
0.5443333,0.2069355,0.0606958,2.91588044,0.056208,0,523.492,1093.401,2147,1543
0.628652,0.213322,0.1474818,3.404049606,0.000552,0,483.42,1114.718,1832,1172
0.5987495,0.18569,0.3532528,3.644850547,0.002139,0,517.644,1208.299,1573,722
0.5189353,0.2742645,1.1541925,3.010011713,0.199464,0,622.724,1160.242,1480,138
0.4805293,0.4114573,1.7016035,2.462736859,0.072498,0,832.58,1103.634,855,126
0.4614113,0.45563,1.910759,1.260921269,0.159909,0,1090.955,1207.675,409,168
0.4003993,0.4231995,2.0553435,0.774941194,0.287328,0,1072.675,1292.865,292,166
0.3669265,0.466652,2.1829493,0.820912289,0.438819,0,868.424,1259.319,554,175
0.3694498,0.571123,2.227744,1.024498527,0.318741,0,601.034,1177.51,722,131
0.358381,0.6189545,2.217535,1.052956821,0.567456,0,478.915,936.41,832,234
0.3128585,0.5136153,2.2219448,1.532369595,0.094035,0,411.77,821.881,518,287
0.326506,0.4645283,2.222279,2.618162911,0.084564,0,468.934,688.805,332,325
0.3473735,0.3673698,2.2641473,3.180761466,0.28188,0,565.069,675.46,180,321
0.2573268,0.5200693,2.2633495,5.150950949,3.424044,0.3,647.084,599.337,120,338
0.2222353,0.7293138,2.2622563,6.009077924,3.387972,1.6,866.197,531.853,148,299
0.201227,1.3040625,2.235134,6.341821038,1.378356,4.1,1264.961,439.2,166,295
0.1502263,0.8869055,2.186367,6.556352787,0.467535,2.4,2011.783,377.743,133,425
0.09763,0.7429695,2.086245,6.354955631,1.65186,0,2152.796,283.861,153,453
0.0562783,0.7888828,2.0201283,6.265202558,3.541521,0,2253.091,261.101,158,762
0.0299573,1.0557603,2.065441,5.253838623,4.108389,0,1968.768,231.403,104,1078
0.0162685,1.1897418,1.9887928,4.763480348,2.940339,0,1732.294,158.502,83,1363
0.0062718,1.2754035,1.6981823,3.841869494,0.281982,1.7,1560.989,106.15,69,1656
0.0054303,1.3504758,1.5075625,4.231529196,0.567918,0.4,1663.601,235.816,69,2033
0.0134943,1.3036678,1.24139,3.953513568,3.943821,0.7,1490.615,349.593,57,1972
0.0405705,1.2706448,1.0522595,3.419373307,4.430088,0.5,1420.428,374.953,62,1677
0.0574105,1.0404598,0.8884245,2.876476645,4.483416,0.5,1343.746,440.365,72,1380
0.051951,1.1995365,1.028546,1.64839187,4.29603,1.8,1564.391,497.309,118,1184
0.078389,1.6077663,1.0466463,1.098927917,4.562955,4.2,1652.998,462.616,164,1026
0.117609,1.7902345,0.7781533,1.116440709,4.064751,5.5,1583.664,460.264,214,961
0.1561128,1.9747493,0.5979885,1.521424103,3.73557,7.1,1452.666,444.017,377,1132
0.1916275,1.9245448,0.4339543,1.72282125,1.532652,6.8,1180.986,410.98,548,2460
0.2927715,1.7568375,0.2258813,1.475453017,0.967473,5,979.112,378.708,644,2603
0.3477345,1.709075,0.1229548,1.372565343,0.7119,3.3,746.853,321.233,661,2389
0.3899808,1.6403453,0.205493,2.101535451,0.63888,2.8,447.305,224.054,819,1892
0.3817078,1.5559738,0.2600065,2.883043946,0.67305,3.7,243.499,153.529,884,981
0.3611515,1.677574,0.2026525,3.130412179,2.264019,6,128.056,72.995,907,633
0.442262,1.723294,0.157701,2.815181866,2.976075,9.4,274.317,55.917,1195,474
0.56827,1.618352,0.1096008,2.24163781,2.711265,11.4,917.35,61.416,1287,355
0.5257335,1.458924,0.1188893,2.513086146,2.430741,11.7,1492.972,65.695,1093,390
0.4681078,1.402205,0.1922948,3.161059573,2.820018,10.9,1676.72,62.609,1129,764
0.4506088,1.378432,0.2788305,2.797669064,2.723124,9.1,1960.087,68.935,889,1494
0.4485183,1.162676,0.498829,2.530598938,1.952607,6.3,2123.057,92.63,560,1934
0.4095558,0.8869383,0.6384643,3.66236334,1.193904,2.4,2118.571,101.829,434,2081
0.3966935,0.5694528,0.8598053,3.65798514,1.057221,0,2121.955,132.871,541,2105
0.3913378,0.3723923,1.2504155,3.857193186,0.220704,0,2281.436,179.506,504,2526
0.3907563,0.25048,1.487919,4.360686054,0.055977,0,2322.414,205.738,395,2501
0.4191613,0.1337333,1.50094,5.262595024,0.082215,0,2313.156,224.332,325,2407
0.4731715,0.222076,1.5116603,5.426777476,0.150564,0,2328.13,254.611,214,2192
0.406755,0.6108968,1.4666368,5.240704031,0.018552,0,2351.998,302.931,204,2240
0.3375603,0.8471603,1.2614455,5.654443817,0.077796,0,2297.642,369.662,189,2311
0.3097318,0.7320955,0.8759935,6.381224824,0.044013,0,2255.165,387.6,156,2047
0.2539563,0.6207538,0.5823303,6.619836666,0.000276,0,2284.426,337.679,170,1855
0.2330423,0.6103023,0.6784205,6.591378372,0.006477,0,2208.85,348.394,265,1842
0.2484065,0.6801725,0.6152218,6.508192591,0,0,2147.514,295.314,356,1748
0.2584578,0.6418485,0.5417908,6.326497346,0,0,1959.595,282.726,337,1379
0.21421,0.6238,0.687979,6.435952311,0.124677,0,1695.219,230.481,403,987
0.1687698,0.7554765,0.6330853,6.571676479,0.576762,0,1610.56,168.068,255,645
0.1378818,0.9053858,0.383688,6.405304917,1.470678,0,1613.191,72.595,191,461
0.0818735,0.9446063,0.3200363,6.101020106,1.155414,0,1589.698,29.572,419,876
0.046842,0.9444095,0.337296,6.138234791,2.250279,1.6,1649.877,9.868,469,1401
0.0279988,1.0208203,0.370345,5.571258036,2.056944,3.6,1802.834,11.004,655,1520
0.019432,0.9988828,0.41859,4.338795061,1.898949,4.9,1960.418,34.613,998,1487
0.0147053,0.9730453,0.4120078,3.003444412,0.417714,6,2311.047,138.631,1525,1524
0.0163543,0.801201,0.4255388,2.747319778,0.919053,4.8,2514.819,347.452,2036,1747
0.0198015,0.6922865,0.4707428,2.057753465,0.500367,2.9,2511.445,568.296,2253,2078
0.0245733,0.474741,0.4732695,0.709268215,0.619269,0,2513.988,688.436,2388,2415
0.0317603,0.3883703,0.4813738,0.310852121,0.457815,0,2522.151,817.909,2168,2480
0.0529278,0.3951663,0.6398473,0.177317054,0.338247,0,2457.497,1094.644,2418,2278
0.1075843,0.4121443,0.9575718,0.052538387,0.204741,0,2222.221,1584.972,2762,2140
0.2090955,0.516208,1.145821,0.056916587,0.368298,0,1814.631,1863.835,2796,1901
0.3377553,0.5410023,1.2710495,0.061294788,0.483528,0,1677.679,1919.862,2542,1598
0.5002905,0.5185385,1.6024608,0.094131273,0.488787,0,1660.373,2053.448,2141,1398
0.6356815,0.3825078,1.7527748,0.164182461,0.604521,0,1704.854,2165.271,1957,1655
0.765054,0.439433,1.9323618,0.472845474,0.523047,0,1754.599,2148.439,2149,1928
0.7976623,0.494895,2.0048575,1.087982415,0.687183,0,1837.501,2046.026,2597,1818
0.9463115,0.5901688,2.0653888,1.57396249,1.434552,0,1869.011,2012.504,2620,1954
0.9924625,0.6024833,2.022612,1.952676691,0.905922,0,2011.003,1982.96,2428,1539
1.0387828,0.5675365,1.974968,2.254772411,0.999885,0,2268.964,2000.835,1954,1468
1.0658695,0.596019,2.0427678,2.828316458,1.30188,0,1893.131,1918.46,1718,1703
1.0737215,0.5542665,2.0380993,3.417184207,1.102485,0,1355.142,1633.067,1818,2013
1.0537388,0.6248593,1.9896658,3.865949587,0.733824,0,1034.314,1477.276,2356,2193
1.0687893,0.7099693,1.9344163,3.903164282,0.588138,0,746.57,1434.398,1969,2088
1.0154903,0.6552138,1.9269013,3.279270939,0.658461,0,377.763,1380.702,1749,2079
1.0295395,0.8382955,1.814093,2.611595619,0.877815,2.7,258.426,1307.647,1925,1865
1.0509775,0.8930638,1.5279195,2.591893717,1.165905,4.6,171.171,1245.75,2266,1752
1.0526983,0.817921,1.1799898,2.132182845,0.985143,6,203.577,1201.473,2438,1998
1.056915,0.7403565,1.009239,2.007404178,1.044087,5,176.337,1138.096,2370,2035
1.0690915,0.903186,0.9442575,1.810385223,1.596564,4.8,309.537,1077.627,1996,1705
1.0816843,1.1654038,0.9304705,1.293757763,2.05146,4.9,410.559,964.563,1878,1308
1.0871678,1.451914,0.6375475,0.728970108,2.496537,6,502.706,934.261,1529,1009
1.0811688,1.2707703,0.3141465,0.415928895,1.256775,3.7,570.519,740.379,1415,767
1.0679613,1.0652738,0.1761383,0.389659702,1.668324,0.9,602.689,543.615,1110,1259
1.0429825,1.2642635,0.172365,0.704890014,1.018623,0.9,648.73,454.167,1164,1566
1.0500043,1.22279,0.1536743,1.050767721,1.093368,0.9,596.795,471.297,1321,1038
1.0360925,1.057364,0.162161,1.184302789,1.531356,0.6,490.413,568.854,1258,774
1.0004483,1.0861183,0.2821753,1.160222695,1.603458,0.8,427.511,682.624,1721,720
1.0229513,0.9066438,0.5840348,1.044200429,1.171323,0,292.516,776.097,2025,713
1.03537,0.8687195,1.0216035,0.921610863,1.703025,0,187.411,708.893,1644,462
1.0174458,0.893265,1.362115,0.755239301,1.272279,0,174.551,713.607,1799,299
1.060723,0.9613668,1.5283548,0.700511814,2.004798,0.2,208.707,666.749,1819,212
1.0985693,0.964525,1.533301,0.580111348,1.166448,0.6,369.313,593.83,1603,121
1.076,0.9179563,1.6150608,0.29333932,1.637718,0.3,793.004,460.132,1322,90
1.0002265,0.8911128,1.7393203,0.214531748,1.687926,0,842.455,468.314,875,31
1.0027853,0.8218483,1.853451,0.258313734,1.352724,0,930.518,456.782,411,19
0.9969908,0.7992878,1.8562353,0.422496187,1.134702,0,1396.803,475.342,138,14
0.9085375,0.7166065,1.811603,0.954447348,1.368327,0,1640.897,471.38,31,37
0.818427,0.5451943,1.779961,1.376943544,1.237899,0,1769.034,452.824,25,151
0.8352655,0.580727,1.695291,2.421143964,1.009785,2.2,1954.585,483.901,27,283
0.8742345,0.8006893,1.834014,2.39268567,1.303482,5.3,1752.214,498.657,103,709
0.8957723,0.9291055,1.8366323,3.167626873,1.210518,7.6,1267.732,574.277,581,1582
0.9019658,0.898755,1.8010703,3.946946268,1.695966,7.9,783.313,739.944,1283,2198
0.9566453,0.7850155,1.851128,4.087048627,1.131339,6.9,692.759,891.94,1810,2500
0.9662813,0.755109,2.018568,4.012619247,0.707424,6.2,378.671,876.984,2171,2641
0.9325335,0.8064378,2.1033903,3.857193186,0.765393,5.1,276.578,891.394,2422,2672
0.9485685,0.7587653,2.1298793,3.51350458,0.514413,3.4,374.776,580.931,2317,2722
1.0083675,0.6727535,2.189429,2.747319778,0.183711,0,579.314,517.719,2197,2670
1.0275745,0.6265578,2.1245153,2.815181866,0.175764,0,688.692,569.308,2476,2804
0.993531,0.5280243,2.042883,3.202652459,0.573033,0,783.072,599.296,2650,2822
0.9536783,0.3838338,1.9505825,3.557286566,0.814803,0,746.168,623.65,2703,2837
0.933762,0.3043133,1.9211605,3.793709307,0.43251,0,650.665,575.663,2693,2861
0.9154725,0.26527,1.9404195,3.559475666,0.353175,0,513.56,497.943,2643,2827
0.859415,0.2559905,1.7696335,3.655796039,0.521721,0,395.554,370.389,2562,2797
0.8575788,0.280238,1.6399088,3.36902402,0.583515,0,314.526,320.1,2338,2810
0.9328133,0.205023,1.8735725,3.355889419,0.404055,0,298.057,283.787,2052,2758
0.9695845,0.170765,1.7594878,3.233299853,0.646131,0,183.599,245.38,1829,2418
0.9512448,0.1918845,1.5353275,2.823938258,0.504465,0,157.147,279.573,1329,1891
0.9346063,0.2494033,1.397324,2.626919311,0.576495,0,208.823,303.828,1224,1619
0.9252208,0.292905,1.3138398,2.804236365,0.527592,0,442.323,314.68,995,1354
0.8974893,0.2441885,0.967089,2.769210771,0.532902,0,547.102,424.885,1064,1080
0.8737803,0.1229445,0.9995635,2.966229726,0.642786,0,526.814,483.788,1265,779
0.809253,0.05674,0.981751,3.336187526,0.147195,0,478.185,420.48,1600,892
0.7695393,0.0452043,0.9418073,4.292823974,0.000957,0,549.5,421.847,1643,1161
0.7351113,0.0268768,0.9978875,3.596690361,0,2.5,709.695,367.677,1444,995
0.6893618,0.0407703,0.8857905,3.614203153,0,4.4,999.489,317.854,1649,1024
0.5251813,0.1196998,0.7412755,3.907542473,0.038256,5.7,1170.06,283.309,1930,925
0.3706565,0.1464085,0.703915,3.795898408,0.046026,5.4,1034.795,315.487,2383,543
0.3032758,0.0987745,0.5733045,4.277500282,0.008028,3.5,779.773,319.267,2642,342
0.2631495,0.0411295,0.4358365,4.207449093,0.026895,0.8,670.276,334.948,2657,308
0.2549025,0.0160763,0.3989275,4.100183228,0,0,865.637,205.36,2633,262
0.256049,0.0162568,0.3626238,3.706145326,0,0,999.749,129.751,2574,439
0.3658038,0.0529475,0.27536,3.182950566,0,0,1198.205,103.354,2219,628
0.3680098,0.0583763,0.3841373,3.095386585,0,0,1347.23,58.546,2045,463
0.2996128,0.0328843,0.417413,3.189517866,0,0,1255.259,44.174,1598,231
0.240823,0.014197,0.3116575,2.515275237,0,0,1031.084,63.103,1139,216
0.2086228,0.0110685,0.3168988,2.261339712,0,0,1015.701,108.932,816,266
